,index,client_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore,recency_score,frequency_score,monetary_score,rfm_score,segment_name
13128,16901,acc9fc48eef2c88b143f98cdc133372b,17,2,149.46,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13129,16944,ad469d2e8f9c545fe042f36fd4fa2320,25,1,47.31,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13130,16953,ad5f3b7669d8bd1af476816cf36afd48,26,2,224.03,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13131,16956,ad66769f49c9b4aea0eee3e7e8ae0b89,13,2,85.98,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13132,16991,adb008f8f956e7a6f64225e6f0868795,21,1,7.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13133,16999,adc1dc87f7bf8c2f702eb79c5fe480a1,21,2,129.13,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13134,17000,adc22b4f96a862e365a935f4ed2cf90a,23,2,85.97999999999998,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13135,17009,adcc8a6a784a90a273aa16380fcf074c,26,1,121.78,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13136,17017,add565dad44cb146ed2fd4d4a7ee1b62,10,2,188.21,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13137,17037,ae0a606a7754e2f42a5171b856a50751,26,1,43.38,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13138,17040,ae13474985c4562a5bacb18b4e4aa39a,20,1,95.58,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13139,17046,ae1cd1333501e81a4191b1aeb5b542b1,10,2,188.7,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13140,17062,ae50b8d42ceaa02b18200a5d965510f9,18,2,170.81,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13141,17078,ae761fb78a82394823d2f8a00c8af9d8,16,2,48.27,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13142,17119,aeeca6d459b40a2830176ed40b3a25f7,15,1,71.18,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13143,17128,af01bbab31add66da49b38d5155e7753,20,2,87.97,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13144,17145,af318f3e722247776433c289936ad4c1,14,2,49.19,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13145,17149,af3926a3317300d93d1c00ee76f2bae6,23,2,115.43,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13146,17151,af3c3b6970fe4bf7a7df188ca2734ca9,17,1,129.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13147,17161,af464b090ce5fb23856d33308c00a5b3,19,1,179.0,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13148,17199,af9fc02d4b116640c95c61ee7532fc1a,26,1,130.59,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13149,17206,afac2a40fe5757d27bb5bd7b1fd1ae87,24,2,119.67,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13150,17212,afbc1ff4581620ac01ee7277d925404c,24,1,74.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13151,17218,afc3e5a1de2dee59cd2aa32df145a807,20,1,76.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13152,17219,afc6a5515b0296302bb6eb04fd5704ff,26,1,169.02,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13153,17234,afe62b4963be999c0a6e3fec2255c1b1,25,1,93.2,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13154,17235,afe6da63de409c9896b9693d466ccf8d,14,1,64.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13155,17244,b0093fe133d6bd918e4789e160765c26,26,1,139.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13156,17305,b08a95585c27446f2425257553f21380,15,2,128.57,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13157,17308,b08ee6dc79f87b81db108ca5604ed151,23,1,23.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13158,17321,b0a72e29bfd0f6dee7b932e3857fddc1,24,2,79.84,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13159,17335,b0ca11a6a8ae8072a6dfe78a9c90ef58,14,1,98.97,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13160,17338,b0d31847e76a8d36abd36982533b5764,20,1,89.89,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13161,17388,b155cba92b92575c412161c4f47e7aba,26,2,131.97,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13162,17391,b16583603d5e5f16b5934b95b3db41a1,17,2,142.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13163,17400,b17875f3a109dd2b1282be83cd38470d,20,1,168.81,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13164,17413,b18b1b12e860c58ec359727c2cb21bad,17,1,26.23,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13165,17417,b198eb8e82e21313aa829b10349b64eb,11,1,75.53,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13166,17444,b1e4e16d54f6007637a13f6bf56ee471,16,2,135.31,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13167,17453,b1f83cc0ce3d7fa2b09352d64cb4e1fb,15,1,56.89,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13168,17472,b22a13812ceb3f14f15c41d17bb1d2f7,10,2,13.58,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13169,17480,b23cc9233af64139c12e5132ba02666c,10,1,49.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13170,17490,b25640ad4d9bed39f242e714d9482f43,16,2,144.76999999999995,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13171,17531,b2bc8c8d230e0f94ae83a3320daf15b9,25,2,106.78,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13172,17555,b2f732229a0a41d663798205f30df2da,27,1,141.39,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13173,17578,b3207d31cba0038ec2a771d0d5f0bbd9,19,2,110.07,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13174,17587,b330dd016736578734bdbafdda293e66,26,1,50.74,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13175,17598,b34f8fe584495c2820cae14e4abc9ad4,19,2,78.38,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13176,17607,b361b93e95636548ec84b3522d2fccd6,21,1,27.2,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13177,17619,b36ee83e42dec2bdb011c816e9ec1418,21,1,86.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13178,17635,b3a205a4f5502ac9a292d9a2693e33d9,10,2,83.78,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13179,17656,b3cb7a5601ff7d12a2b2d1f3a22cc5fb,25,2,90.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13180,17667,b3e56382ef00d4d25c2662b823e5ba04,13,1,59.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13181,17673,b3fdbda330a62cc443abedbd994eb142,14,2,210.73,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13182,17685,b41fa023c48434bdbee28195e02c8a10,24,1,159.92,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13183,17686,b420cbd46833710c2479639ce53ad3ca,22,2,125.85,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13184,17690,b42bbf4141bd09e342abdfcec3d893e8,22,1,12.93,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13185,17703,b442c64488c64cfc746eabac20c32372,15,2,214.98,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13186,17719,b4714407c6e46c932946964386627568,21,1,95.29,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13187,17732,b48e072d341ae4aac8a1267188a1d7b3,17,1,54.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13188,17737,b4958f55f3d0320461f65212a8dd4e59,19,1,72.3,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13189,17794,b51c771e9a65dc912a205027502b4d37,22,2,179.3,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13190,17800,b529cbfeee9d90e86e8adc41f7f7b24f,21,2,199.88,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13191,17803,b538173125b14444d4b34c58e5a21151,22,1,29.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13192,17824,b56e3b7176c6208dc6b077f84059eeed,22,2,174.61,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13193,17828,b57d0eebb43d5918bdaf655d072cc4e9,10,2,129.57,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13194,17835,b58896ee46eb2a43944c8447441b5753,17,1,56.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13195,17853,b5aa5fabda7fdc5a59ec2c1252f1af50,26,1,184.99,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13196,17864,b5ca6892b34f3b4fe85985ac51be1dc2,15,2,140.65,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13197,17895,b60b1c417442306c7fc34f6c595a4340,24,1,65.41,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13198,17896,b61589b14dab9e78d1c74235afb4036c,13,1,49.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13199,17898,b61b62d64b40700906bcf1c72b5f30c9,20,1,134.89,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13200,17910,b629afb4709d8927773843af918976c7,10,2,200.59,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13201,17966,b6c42da1c704767159a6089995729cfa,16,2,150.85,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13202,17972,b6cd5801a77002a305f2f2071008d201,26,1,47.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13203,17977,b6d361f15235a9ebc194e43f4c523fc3,19,2,159.67000000000004,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13204,18042,b76210d00f77a67b974f2a1df3bed56d,23,1,9.28,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13205,18044,b7639cd11112236a22adea9bbde606a4,23,1,39.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13206,18052,b77f81613ed7dbdd2b1e1901166601b9,17,1,15.28,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13207,18069,b7a0cd702925522a2ab4aab6a59d107f,21,1,9.37,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13208,18079,b7b446b7f281e054e733f13667755365,18,2,186.98,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13209,18082,b7b81452ae7d9e2d6125af1161d590b0,15,2,59.48,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13210,18116,b7feefbbb8aa9e9cb41649829e3c40ae,15,2,157.98,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13211,18124,b811cba9b0835905b5d1c46cee4475bf,25,1,69.76,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13212,18151,b83fdf188d4a482c88636f594e0f1e61,23,1,133.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13213,18172,b86efc775d95b0d1d7dacd4864f6b7c9,22,2,52.28,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13214,18183,b88fdbbdf59295d9e564755ea641c633,27,1,19.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13215,18203,b8afddaa14fe075e25b4c9577e2cbcfd,12,1,179.89,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13216,18222,b8d9fb9f3e59f8d8d24080b0c5252fe3,25,2,103.48,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13217,18263,b942c9d707e5780d0f2629625aac7534,15,2,91.04,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13218,18306,b9c31e42a36af3c7b4fd77f18ae6ada6,16,2,105.59,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13219,18326,ba02245d73ccd4c74191beec895a5f69,23,1,14.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13220,18333,ba0c8552f477019b5d1eac62a4ff7b30,13,1,79.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13221,18339,ba15a001b66dfe9a6b451dd14d3af9b8,12,2,163.8,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13222,18343,ba2ac38bea2e79386d27e7d444bfd06e,10,2,160.22,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13223,18375,ba8178d10cfedbc001557e71e3fc5b87,17,1,22.89,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13224,18410,bad4ae24520e83aaefc3b0cca87ccbc6,17,1,79.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13225,18417,bae3c6a49007da2d620b898969ff53ce,14,1,10.52,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13226,18418,bae6fbb91dc3b9ec4bd144f43682f619,23,2,215.89,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13227,18432,bb07280062d9217a6e57c2939f1fa01a,23,2,205.23,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13228,18438,bb2038ae1ffeb83244c478ea047a51f3,13,2,114.95,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13229,18463,bb7b3c2713c2176012860ea2c5bbfb28,10,1,16.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13230,18479,bbb0fb639abe84ed7ca5320944a9d46b,16,1,39.22,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13231,18500,bbdff5a8bf02f3508653d490c9203dfd,22,2,36.59,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13232,18531,bc563633d19849e932a0b535b71248c0,24,1,178.87,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13233,18541,bc765f9eb30da4dcd12dafd5ce4674ec,10,1,94.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13234,18549,bc816bdfd051ff96975b93638983c664,12,2,147.36,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13235,18580,bcd3362cdeb58df7951eaa0da0139478,16,1,39.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13236,18606,bd39fba1074ab3e11f01002d075d2b1a,14,1,3.49,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13237,18616,bd58d3ba7f275226b90135b3b3c30246,23,1,54.59,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13238,18640,bd9632accc6e37b8ec88ebf087ef14ba,22,1,2.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13239,18677,bdef7f82385c275eb4a23d7fccd5d9b8,12,2,110.36,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13240,18690,be19188023288d3c0579e69f6ea6d3f7,12,1,3.49,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13241,18701,be348e218d58d2417f4d6ae9725d435e,22,2,140.97,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13242,18708,be4b68d458618eb664a746447dcfa60a,17,1,145.29,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13243,18711,be520f3d197cdf35852711b773f6c8ba,16,2,205.88,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13244,18721,be6e021c52445f0337931f270fffddec,13,1,21.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13245,18727,be71f6490a31e24f91e39390de516a66,25,1,174.99,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13246,18730,be79a88b11f29c6cf447bfb0ef7aac0c,16,1,199.75,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13247,18763,bed642bc1e024267326ad0b60ba943a1,16,1,42.09,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13248,18767,bee0930f2a40d40db1b957eb5d94b679,25,2,47.96,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13249,18777,beff1283b21adef39ec567caf3e9b941,11,1,59.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13250,18815,bf711a3b46c1828b663c068c67d62ff4,23,1,18.52,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13251,18851,bfb3b560f931e733fb0604f5e76ad828,16,2,182.48,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13252,18857,bfcea5dad2f8bd75e397235eae725d6c,15,1,149.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13253,18880,bffe99651fd6ea290e1b27926aa85845,25,1,174.99,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13254,18881,c0081e8747eb43dcb394cb24af6bda15,26,1,99.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13255,18900,c02900435a268abd8be682533cc2e7c3,21,1,13.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13256,18930,c0726282d1734e08aa6fa8a2066020ef,17,1,99.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13257,18998,c12f90e003a92a77d12640577024cf6f,15,1,2.88,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13258,19011,c16030cedf0e1fc3b17db502bd45c557,15,1,19.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13259,19018,c1735b8305f944be041a550277361a74,27,1,59.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13260,19033,c1965cc59e47ecdcc8a3112035be2339,10,1,52.11,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13261,19041,c1a7d8aa41b0cf93283baf600baad9a4,25,1,95.92,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13262,19052,c1ccd20e0c3cd5f666cf94c54d81225c,16,1,89.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13263,19079,c202f68e06341e5553b64e20f48bd39e,19,1,143.5,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13264,19089,c2196b1acc56457c7e677097d3768b3d,14,2,47.52,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13265,19136,c298fef3ffdc769aa1645ce83cb1d52c,23,2,198.99,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13266,19140,c29fd4c5c005e9aa4f80c59ddc52af6c,16,1,30.78,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13267,19161,c2c5a9480c2b0895f2feb139055c0e60,12,2,70.98,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13268,19196,c328238f7af149dbdd8533cf4af0cc2a,25,1,230.04,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13269,19197,c32855884d994b057f1798dc5cb39a83,25,2,169.75,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13270,19202,c32e981a8b690bfb90d7b3a4425c3535,16,2,198.56,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13271,19216,c34defddea1b677898d5cbb2dce27800,25,1,179.76,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13272,19277,c3eb5d4d4e4f6b90031085ed75ce417a,25,1,3.49,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13273,19306,c430fc9713742148cfe444d2ee0c356e,22,2,66.42,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13274,19312,c439619caa6bb138fce13a3b91637180,11,2,126.85,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13275,19324,c45e7244962b0e5f6e42ba4f0ab471bc,11,1,196.77,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13276,19332,c47ac625aee3b6864ee3e76c6443f2b9,23,1,6.79,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13277,19351,c4b08d65db22d7c0eff73a6cbe058ce8,12,2,116.69,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13278,19364,c4d070c37180fe0e6fa80774e962364f,23,1,51.78,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13279,19381,c4ef8708cbae9673ddef75e69efd86c2,23,1,22.09,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13280,19393,c50238241defe3acaff689748e73f01a,18,2,151.59,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13281,19396,c50667eedecfa50ab6b213e1dc6f132a,20,1,9.88,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13282,19450,c58c4d251e2cd87b351b5647dc1d13c6,24,2,227.87,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13283,19462,c5a15c9b71981eccde30a38414aa7d4f,18,1,122.75,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13284,19472,c5c5f03631e4b4f9c88825780a87f297,16,2,198.62,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13285,19502,c604c5af897d2e5a1c8f5972c132e7db,10,1,67.01,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13286,19509,c61ad89ee87276a779b70c2404803ca8,22,1,19.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13287,19528,c63aabdbd162787c811856aba143957f,25,1,34.04,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13288,19561,c69bc159984f0d22822398e6145a376c,12,1,104.42,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13289,19568,c6ad8b1321334e93d0bd538471b894d0,14,2,158.74,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13290,19603,c7102b8ff0066dcc1a0906bbe3057f6b,26,2,79.88,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13291,19613,c71f28014a15150f74f74a0e2c3eaa3c,13,1,17.89,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13292,19653,c78916f3fce6a29e6447aac04edca5f9,26,1,199.99,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13293,19685,c7cd930c232958553b3d572e15553c76,22,2,154.88,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13294,19691,c7ea90be50983d673a92a217c28ef11c,24,2,126.78,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13295,19721,c82cfd1644b93213714384d1f36f17ed,23,2,136.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13296,19744,c85cdb3a7105ceff663ac6c70449ef2d,12,1,38.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13297,19769,c89955ea33fe76030639893089133e6a,24,2,180.01,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13298,19774,c8a66578bf350c62bb38975174f1b273,26,2,184.78,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13299,19791,c8caa67e0311b712aa8da428083d1ef9,27,2,134.32999999999998,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13300,19837,c9665840bcb53cabd4594d053cc36036,23,1,69.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13301,19846,c9849267f2f9536163bd4087696d0b57,25,2,143.07,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13302,19854,c998cabe4c36c5b25b820a85663eb8b7,23,2,154.88,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13303,19899,ca1e830c38b5b8db39389762bce28c4c,27,2,34.13,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13304,19908,ca39b1d281f6e8bea47fc85b4063922e,15,1,6.79,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13305,19916,ca4c8ecdb117682cf89b1fb1330631fe,15,1,69.99,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13306,19919,ca52941f56b912fb7226cec11524af06,27,1,49.69,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13307,19922,ca5aee228c92555f390bbed5ca6add82,20,1,189.61,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13308,20028,cb6960d584cbeef41d90e6aef9e95450,16,2,91.16,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13309,20032,cb6d18ffb5d0e11415b8033e8b8594e0,22,1,95.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13310,20047,cb93473891fbe33798d72f3ca7b966a3,22,1,119.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13311,20072,cbc925b6fde444f782cade55e1046165,18,1,42.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13312,20077,cbd70b0919892672a6b3b38f3fae9e73,22,1,35.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13313,20109,cc293de6a610279c2b049f84da4ab518,27,1,52.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13314,20110,cc2d2b3c223e4202f1c37398294e4c95,13,2,113.76,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13315,20153,cca5ec0b8094375c35b475087d0fc4ae,24,1,40.64,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13316,20174,cce06e88e41edd6392e81aaddce0e323,27,1,25.0,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13317,20221,cd435c797f22bd67dbf76c4dae058723,10,2,162.45,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13318,20236,cd7cea37e20125636f7d7ab6a8a0c03f,27,2,68.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13319,20281,ce08817d133b1db760956807d3dc05ee,13,1,164.0,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13320,20286,ce104e0730faf26bd186f28b20dc3052,20,1,69.68,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13321,20298,ce30fd09807634844d4d7d9b09f7d885,25,1,29.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13322,20313,ce5b086bbf184c51e7b90ddc5bb5dda3,12,2,38.98,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13323,20335,cebb31843eaa6d156e6f2e83c7e4788e,23,1,64.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13324,20348,ced3c4da7dcba0ad865d4f4aa74fd763,16,1,79.01,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13325,20363,cef99243c8acd83c0865c7b471a64d83,27,2,117.17,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13326,20371,cf0e8ece4d9a400b3531906804dadcca,20,1,89.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13327,20376,cf157b61109d27f8e8b86556af8e6948,17,1,143.28,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13328,20391,cf2f5ceeb19e76f8e8d1f3c5417fe5eb,12,1,106.18,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13329,20392,cf33d29f0d839730f245f9f2fa915cb0,13,1,109.89,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13330,20435,cfcec6f01a509cf1e1d43076f7ca195f,13,2,209.97,3,1,2,312,2,1,1,211,ABOUT TO SLEEP
13331,20453,cff7cb3ef55f8bce191e7de685415b1d,23,1,20.98,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13332,20549,d0f167b307efdd72aa0dad0bed92a053,25,2,196.12,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13333,20555,d0fafc5ce0ca1576a8edbfdfc39e4f09,25,2,47.41,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13334,20563,d11858c1b666dc55aa5022c11326a4ec,22,1,13.99,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13335,20569,d12c98a4c0fcaf06a2546c3318d3a40e,24,1,49.89,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13336,20576,d13cdf1ef9014acd232cbad378ccb896,11,2,62.88,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13337,20602,d1740edafbc6557b7505069d6a183c39,22,2,137.63,2,1,1,211,2,1,1,211,ABOUT TO SLEEP
13338,20603,d17c76c80c11857d0b92cf6c67858dbf,15,1,21.23,3,1,1,311,2,1,1,211,ABOUT TO SLEEP
13339,20604,d180cacb827cf3ff3926d1c7ad93b680,24,2,214.98,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
13340,20648,d1fbbf7d54478e9c56e5ace15d6a5a75,26,2,200.57,2,1,2,212,2,1,1,211,ABOUT TO SLEEP
