,client_id,name0,name1,name2,name3,name4,name5,name6,name7,name8,name9,name10,name11
16025,5234dbc4826faa1d353c334b3e03b627,,sleeping,,sleeping,,,,sleeping,,,,
16026,52487c5910caa3bf199b2862fc9c259b,,sleeping,,sleeping,sleeping,sleeping,sleeping,sleeping,,,,most frequent
16027,5256775de74d82ebd05a4a38ab5177e6,,most frequent,most frequent,champions,most frequent,champions,,,,,,
16028,52597a0e5eff4f69efa7d2c0dce6489e,,sleeping,better sleeping,sleeping,sleeping,sleeping,better sleeping,sleeping,,,sleeping,most frequent
16029,526057a233e35267d07a76923bff58cd,,better sleeping,better sleeping,sleeping,sleeping,better sleeping,sleeping,sleeping,sleeping,,sleeping,most frequent
16030,5277aa63471ead3b4fc5c730f9e71780,,sleeping,,,,,sleeping,,,,,
16031,52856a4a22c653f48e485140ce5d2319,,sleeping,,,,,,sleeping,,,,
16032,528e669a1c1937d22a4a17c7c994aff4,,better sleeping,most frequent,sleeping,sleeping,,better sleeping,sleeping,sleeping,,sleeping,better sleeping
16033,528e77e4ed90d359d203a06842a85187,,sleeping,sleeping,sleeping,,,sleeping,sleeping,sleeping,,better sleeping,
16034,529477c91b4e79b600addcacdc71d542,,sleeping,,,,sleeping,,sleeping,better sleeping,sleeping,sleeping,better sleeping
16035,529b28fb740dc6944418f1f97339139a,,sleeping,sleeping,,,sleeping,,,sleeping,,,
16036,529d642278387e6e4c44837b9f507381,,sleeping,,sleeping,sleeping,better sleeping,sleeping,sleeping,,sleeping,sleeping,most frequent
16037,52a5edc1665f9bffda3dbd55ec9f7c78,,better sleeping,,sleeping,sleeping,sleeping,better sleeping,better sleeping,sleeping,better sleeping,sleeping,most frequent
16038,52a934a8430b821d52e66edb49be8e20,,sleeping,sleeping,,,,,sleeping,,,,
16039,52b5f094e54e9511ab50bbf9c2344a7a,,sleeping,,sleeping,,,,,,,,most frequent
16040,52c3ae8486a364c266f52c9b4260a01c,,big spenders,,,,,,,,,,
16041,52c7c0bb1f10d01c6b2c5c944f7e434a,,sleeping,,,,sleeping,,,,,,
16042,52d146f4fd80476e74eca4955d17bd06,,better sleeping,,sleeping,sleeping,sleeping,big spenders,,,,,most frequent
16043,52d4b1a11261bcdfe2fa7009abe9b7aa,,sleeping,sleeping,sleeping,sleeping,sleeping,,,,big spenders,,better sleeping
16044,52e9806ccbe9d1e9041916904b93476d,,sleeping,better sleeping,better sleeping,sleeping,,,,,sleeping,,
16045,52ec77c1b3b874ca120e52c12677d03f,,better sleeping,sleeping,sleeping,sleeping,better sleeping,sleeping,sleeping,better sleeping,sleeping,sleeping,better sleeping
16046,5330bc0f182f8eea83b9cdbd89990146,,sleeping,sleeping,,,,,,,,,
16047,5345c9ff651d1a127cc285753290af8f,,most frequent,most frequent,most frequent,better sleeping,better sleeping,most frequent,sleeping,sleeping,,sleeping,most frequent
16048,5374053c3065d5a68816c489e2a5bab5,,sleeping,sleeping,sleeping,,,,,,,,
16049,537eaa33cbed4bf95ea2f4d9dc37c6dc,,sleeping,,,sleeping,,,,,,,most frequent
16050,5389e74e54d4d74de627b6f914c8a5c8,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,better sleeping,better sleeping,better sleeping,better sleeping
16051,5393a14d695a300f7ede27421cc0c7ff,,sleeping,,,,,,,,,,most frequent
16052,5395561e6390f5a491d28ea5a99b2470,,sleeping,sleeping,,,,,,sleeping,,,most frequent
16053,53a15c0451ca2995542da44061a688d8,,sleeping,,sleeping,,sleeping,,,,,,
16054,53b7f5f90fe98824d66a43111de8a957,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,,sleeping,sleeping,
16055,53c1a70ad851cea30d7e49e808b2da67,,big spenders,sleeping,sleeping,sleeping,big spenders,sleeping,,sleeping,big spenders,big spenders,most frequent
16056,53c6f1f4dd00de87b93235110403345a,,sleeping,sleeping,sleeping,,sleeping,sleeping,big spenders,big spenders,sleeping,big spenders,better sleeping
16057,53c808cc4f2dccb8589f9819c7859a20,,big spenders,sleeping,,,,,,,,,
16058,53db962f28ff6a0437cd405337f44a53,,sleeping,sleeping,,,,,sleeping,,,,most frequent
16059,53dde9f6b12098481540809087ce3dc7,,sleeping,sleeping,most frequent,most frequent,most frequent,most frequent,sleeping,,,,
16060,53e00d56edbe43053521f3c0f3f42077,,big spenders,sleeping,sleeping,sleeping,,,,,better sleeping,,
16061,53e3c0acc38ddec115988aad5a2a01ef,,big spenders,,,,big spenders,,big spenders,sleeping,big spenders,better sleeping,better sleeping
16062,5412258b9dda10f9f427e59e9df30d05,,sleeping,sleeping,,,,,,,sleeping,,
16063,541e5fa698cc68dd89508bfcfacd9499,,sleeping,sleeping,,,,,,,,,most frequent
16064,54327e2a5d60695f8beb33fb78dfcc31,,sleeping,sleeping,sleeping,sleeping,sleeping,,,big spenders,big spenders,,most frequent
16065,546bd4bd50b3673b156db979db67beb2,,sleeping,better sleeping,sleeping,better sleeping,sleeping,better sleeping,most frequent,most frequent,most frequent,most frequent,champions
16066,548d777d660662da231547a947f32e00,,better sleeping,,sleeping,sleeping,most frequent,,sleeping,big spenders,,sleeping,most frequent
16067,5499f3c4dad781f2fa40886e3bb0f925,,sleeping,sleeping,sleeping,sleeping,sleeping,sleeping,,sleeping,,sleeping,
16068,54a1184201228f1925b4733cae568486,,sleeping,,,,,,,,,,
