,client_id,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11
236,036ff3d0b3db02f8b6fcf497e2d6d063,4.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
237,0372c5bbb681ae54548b4c0e4ac118b1,0.0,0.0,,,,1.0,,,2.0,,,0.0
238,03748a65dd16be9fe326f009f763688d,0.0,0.0,3.0,0.0,3.0,,,0.0,0.0,,1.0,0.0
239,0377a2056cb9b0dac97634642c655f0e,4.0,,1.0,0.0,3.0,,,,,,,
240,037a7254ddc1a857dec2e1954d8ccf36,0.0,,,0.0,,,,,,,,
241,038bd6ba54222e71c4c07bb01108c18f,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
242,0394d6683d230c891733682645f31519,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,
243,039830c3f9816754b1104e8a9757efbb,0.0,0.0,,0.0,3.0,,,0.0,0.0,3.0,1.0,
244,039ca3878f3f925cc1af52c1c9cccdd5,0.0,,1.0,,,,0.0,0.0,,3.0,,
245,039fcb72a70c3baafffcfa9d321b4442,0.0,0.0,1.0,0.0,3.0,1.0,,,,,,4.0
246,03ab319ff3a3f5ff1b53e370baf0d0ea,0.0,4.0,,,,,,,,,,
247,03afc2de879dedfed99bde0a715ba027,0.0,0.0,1.0,0.0,3.0,1.0,,,,,,4.0
248,03b225ea30d311ae3cbdd0c90fb13b33,4.0,0.0,1.0,0.0,3.0,1.0,,0.0,0.0,3.0,1.0,
249,03b8d259522bf0602b04f520abd6da6b,4.0,4.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
250,03bde5ac9b02b75ddfce22c4eec7671f,0.0,,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,,0.0
251,03c0a0bcb8ad9e6cd1a5fa7a5c911cef,0.0,,1.0,0.0,,,,,,0.0,1.0,
252,03c1927f544ba357b259e4d5f69ebee9,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,,
253,03c2ab2137f6e21c26c503a8b63b3aca,0.0,,,,,,,,,,,4.0
254,03c52e36e15da916c294c26dd60de816,0.0,0.0,1.0,0.0,3.0,,2.0,0.0,,,1.0,
255,03c5fef5219b3636d6f1f0c9322db9f1,0.0,0.0,,,,,,,0.0,,,4.0
256,03c6fe7ee592db41a00e57b459d2fb7a,0.0,4.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0
257,03cd0498835ddf22cc1da92b2dc91625,0.0,,,0.0,3.0,,0.0,,,,1.0,
258,03cd62513d14e9249742a2547845a7b2,4.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,,,1.0,
259,03ce1d1e7b40f3d76b90b6fb94e16864,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
260,03d3714bb0b8d66f02b9b158550033da,0.0,0.0,1.0,3.0,3.0,,0.0,3.0,1.0,2.0,3.0,4.0
261,03daec38fc0dc01b74d441b62ae4e427,0.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,,4.0
262,03dc66696de41c3b0fb3fb128133a820,1.0,3.0,4.0,1.0,3.0,3.0,,,,,,
263,03dca6fdf620f651be49bd0320bc6ae4,0.0,,3.0,3.0,0.0,3.0,,3.0,,3.0,0.0,0.0
264,03ded93262da87aabab41a474465c7cf,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,4.0
265,03eae09596539b6a98f6887cf151633c,0.0,,,0.0,,,,,,,,
266,03eef42fd4ac2e8b41ed8cee943524fc,0.0,4.0,,3.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,4.0
267,03f212f7042ef97e4a9482fcacc9bc7a,0.0,,,,,,,,,,,
268,03f6892476d441e5933db9bca103db41,1.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0
269,03ff00ad063375e6c1e73837f32a88fe,0.0,0.0,,,,,,,0.0,3.0,,
270,0405f6a0491824cc504978cbec333368,0.0,0.0,1.0,0.0,3.0,,,,,,,
271,04060aac9869b351cbcbf34c975f5206,4.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0
272,040e5b93a1145b54597b26ce200a475b,0.0,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,1.0,4.0
273,04146c1f350ac6026ed73d724c6ff381,0.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0
274,041852b785b1c82150cb4621281df182,0.0,0.0,1.0,0.0,,1.0,,0.0,0.0,0.0,1.0,4.0
275,041f81b4eef93a2b3d35b72f690d3857,2.0,4.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0
276,04261ad88ceea09c4361b8f98f6402fd,0.0,,,,,,,,,,,
277,043028817219a7b3544e168b290ae1c8,0.0,0.0,1.0,3.0,3.0,,0.0,0.0,0.0,0.0,1.0,
278,0431c9d8b4278728c0c5240ff986fed6,0.0,0.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,,4.0
279,0434df19106a5c4529ff29b817bfd99c,0.0,,,,,,,,,0.0,,
280,043511072bde97c1682dac30b3e47835,4.0,4.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,,4.0
281,04387a5a888ccfbaaf9ae03b22b3faa2,4.0,,,,,,,,,,1.0,
282,0439ca770e3a6a030d3e153c1396d04c,0.0,4.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,2.0
283,043a642680916955a983f815d867cce3,0.0,0.0,1.0,0.0,3.0,1.0,2.0,,0.0,0.0,1.0,4.0
284,043c1aedda9327407ca20f3784a60d4c,0.0,4.0,3.0,3.0,3.0,1.0,0.0,,,0.0,0.0,0.0
285,043ca35bf9b93db4852f20dac9233aca,0.0,,,,,,2.0,0.0,0.0,0.0,,0.0
286,044061c556282b192fcc4633d9fd87a2,4.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,4.0,0.0
287,0447128ff6e40f02c411186a03e92959,0.0,,,,,1.0,,,0.0,3.0,,4.0
288,044728eab902b55f6eacc521147904de,0.0,,,0.0,3.0,,,0.0,,,,4.0
289,044c51e055e028efa86c84d8d3e61d3a,0.0,0.0,1.0,3.0,,,0.0,,0.0,0.0,,4.0
290,044e353208774d76fb1b8556bef20f45,0.0,,1.0,,,,,,,,1.0,
291,0456775cdff3c98aa5dd9feab3e57e6a,0.0,,,0.0,3.0,,,,,,,
292,04569df2d9966e0b0906e7f24faaa402,0.0,0.0,,0.0,3.0,,,,,0.0,,4.0
293,0456d9be0a615539dce68413078b199d,0.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,,,,0.0
294,045ac39b8a32fa67fe5152b47b2d6d24,0.0,4.0,3.0,3.0,0.0,1.0,,,1.0,,0.0,0.0
295,045d705eb5c9f3ee1b42a7818caa9b60,2.0,1.0,3.0,3.0,,,,,1.0,3.0,4.0,4.0
296,0464cfe4e26fb9b38bd3579c417b636d,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
297,0469bd36b6726398f0577b8689cdc655,0.0,,,0.0,,,,,,,,4.0
298,046e70fca72a2a98a3368265b9498f83,4.0,,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,,4.0
299,0474dc7e099fd7d2ea60483ef03c6289,0.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,2.0
300,04783acf1fff7825d73bd06e3e37143a,4.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
301,04783b95c1fbf3feff776f457ea7ffb7,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,
302,047ed266b9681b39a62b3a6b8d472eec,0.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0
303,047fdcc0d99b156bb7abc254bca8b469,0.0,0.0,,,,,,0.0,0.0,,1.0,
304,0484bced3c4bcfefa0fa90ae2eeea990,0.0,0.0,1.0,0.0,3.0,,2.0,0.0,0.0,0.0,1.0,
305,0485e16918ec2fd293cce196ae7946cc,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,
306,0487a04ff331d57f982b61d28db042b0,0.0,0.0,,,,,0.0,,,,1.0,
307,048f90b895b19b3fde071b82f814edde,0.0,4.0,1.0,0.0,3.0,3.0,0.0,,0.0,2.0,1.0,0.0
308,0495733afcdb3a010a2b3718c0cd6180,0.0,,,,,,,,,,,
309,049d575ed46985e927c31be21262e4d1,2.0,1.0,0.0,2.0,2.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0
310,049f0b75f8680610b2d2c9954d6be5ed,0.0,,3.0,0.0,3.0,1.0,,0.0,0.0,,1.0,4.0
311,04a48b35681b14ff21a8210f8cb4e3f4,0.0,4.0,1.0,0.0,3.0,1.0,,0.0,1.0,0.0,,4.0
312,04aae2644e59e161b77e5dc8d97694d4,0.0,,,,,,,,,,,
313,04ac8420c570bb6c03cb6c1e8855b46c,4.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,0.0
314,04af4a6110ba739e29b7809e39096627,4.0,,,,,,,,,,,
315,04af648adc2a209cfed5692b3807e95c,2.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,,
316,04b195dde2c4edc791a3729ea6b2b65b,4.0,0.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0
317,04b8d704a929191e9d2f84e6e49d1700,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,,
318,04be9f3429b10d1102794a914442afe2,0.0,4.0,,0.0,3.0,,0.0,,,0.0,1.0,4.0
319,04cd1a837e3a01cb288c494443cfed5e,4.0,,1.0,,,,,,,,1.0,4.0
320,04ce0fc5511af18975aa1898676a249d,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,3.0,1.0,4.0
321,04ce2ab7d8de27d6a7132ebcd522563b,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0
322,04ce8c2c4e6e3d0dfc9eb8960ee0fad1,2.0,0.0,1.0,3.0,,0.0,,3.0,0.0,0.0,4.0,
323,04d9bb33fc5a76da328f7fde73ddde54,0.0,4.0,1.0,,,,,,,,,
324,04dac9984a925e41a858647586e31eef,4.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0
325,04dad8582d7d84de6f315303a5e9fb6d,4.0,0.0,1.0,0.0,3.0,1.0,,0.0,0.0,3.0,,
326,04e17e18e130822fce3da285b61bf44a,0.0,0.0,,,,,,,,,,
327,04e41184eb58a18a82fd095561b025d5,0.0,4.0,3.0,3.0,1.0,3.0,2.0,,,0.0,,
328,04e5bd9445cbe88315d3dda2f0ce36cf,0.0,4.0,1.0,0.0,,,,0.0,0.0,0.0,,4.0
329,04eb211c262e0acf25ddf03db96f6481,0.0,,1.0,0.0,3.0,1.0,0.0,0.0,,,,
330,04ec3af94a9ecdaf17cb697c611e35c4,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0
331,04f3e43749cb5690a275f9859c0d1f2b,0.0,0.0,1.0,0.0,3.0,,0.0,0.0,0.0,0.0,1.0,4.0
332,04f47583d51019a257d6054d517923a1,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0
333,04f5ec535d69ab0547a068aa4c4ad10b,4.0,,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,1.0,4.0
334,04f6e28204b65444ef73b9d0fb337862,0.0,0.0,1.0,3.0,0.0,,0.0,,0.0,0.0,1.0,4.0
335,04f7261322c7b2ff84937bef5493dafc,0.0,4.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
336,04fbc6bc5827660ac031f402f4b78b9e,0.0,,,,,,,,0.0,,,
337,05071594a6e5c06f338fc1a806c978c0,0.0,4.0,3.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0
338,05075d51abdffda3a44fb0d09d4835d3,4.0,0.0,1.0,0.0,3.0,1.0,,0.0,1.0,0.0,0.0,4.0
339,05076644a49b1ab9a8115bdf88363b0c,0.0,0.0,,0.0,,,0.0,0.0,1.0,0.0,1.0,4.0
340,050f44ed5a64a68629832342c9f5c284,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,1.0,4.0
341,050f5fc79e2f89f4e8cf502453c543a7,0.0,0.0,,0.0,3.0,,0.0,,,0.0,1.0,4.0
342,0510950160c73f2cc7411065740f8cac,4.0,0.0,3.0,0.0,3.0,1.0,,,0.0,0.0,1.0,4.0
343,05130831e5fb3ab8f5a352df3195656f,0.0,,,3.0,3.0,1.0,,,,,,
344,05188fe3d0b86e0b21f2989e1c550a0b,0.0,0.0,,,,,,,,,,
345,051e7bc163d0307633cf527878b3f4d9,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0
346,0521208a00b84bdbea091287257d3fcf,0.0,,,,,3.0,0.0,,,,,
347,0523ce356641f2b5bfcb13dc9e12a1d2,0.0,4.0,1.0,,,,,,,,,
348,0523f49ec84d448fc518c11a86ffc4c5,4.0,0.0,1.0,3.0,3.0,,0.0,0.0,,,1.0,4.0
349,052d445164d1c95e1adf7cc739d64cf0,0.0,,1.0,0.0,,,,0.0,,,0.0,4.0
350,0532bb4127c89c77b7618068a79d3360,0.0,4.0,1.0,0.0,3.0,1.0,0.0,,,,,
351,053310c0201c4cbeee97433f3ee63983,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,1.0,
352,053738c24d476d93dea4fed5ba234758,0.0,,,,,,,,,,,
353,054677f3f1786e7c2ba4556df387c46c,0.0,,,3.0,3.0,,,1.0,1.0,0.0,,
354,0546b83975b4dace90dabe049d4c42ee,0.0,0.0,1.0,,,,,,,,1.0,
355,054b3e87dd1fbd8f61e83d2fd3603017,0.0,,1.0,0.0,,,2.0,,,0.0,,
356,054d1eded33d56cd3b25cd9477ba8599,0.0,,,,,,,,,,,
357,0550fc5ca9d5d5778cb8159fb0c28622,0.0,,,,,,,0.0,,,1.0,4.0
358,055273abfce14f90fc547fcc71ed7a07,0.0,0.0,1.0,0.0,3.0,,2.0,0.0,0.0,0.0,0.0,0.0
359,055ae07831ec176dfb5c0f53cd5b25cd,4.0,4.0,4.0,3.0,0.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0
360,055eba9c323dbd153a0bd451b770afb4,1.0,3.0,,,,,,,,,,
361,055f50e673cd2d68925a8902010fae38,1.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0
362,0565ac3915c96222123ca57fd53f2f19,0.0,,,,,,,,,,,
363,05665bde6e58e9c70fe52cac916b0669,0.0,0.0,,0.0,3.0,3.0,2.0,3.0,,0.0,1.0,4.0
364,05682a37cc5cc11ce67970589ddd8811,4.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0
365,05696790c995b181b350b446962234ea,0.0,0.0,3.0,3.0,0.0,1.0,0.0,,0.0,3.0,1.0,4.0
366,056a06dbfc3e8829238541905c9d676f,0.0,1.0,0.0,3.0,,3.0,2.0,0.0,1.0,3.0,1.0,2.0
367,056c6a07b9c184181d738ac9cde0d446,0.0,0.0,1.0,0.0,3.0,1.0,,,0.0,,1.0,0.0
368,056cb2dfa3061457d37f84e4fff8059b,0.0,0.0,,,,1.0,,,,0.0,,
369,057a6eb61ef64dd02a9a6ee518c962d3,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,,0.0,1.0,
370,05811e4c3dd4d00358434e94416deaef,1.0,3.0,4.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0
371,05828318c9cd58e49c401f87a9222cf2,0.0,,3.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0
372,0585758d5b69e4a465d0e37132c07454,0.0,4.0,4.0,1.0,1.0,3.0,2.0,,,,,0.0
373,0594ea8d7aea4d520f9b34a7f5c5e5da,0.0,4.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0
374,059a226a1c6aa435d8b6e8fa7afe0d2c,4.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0
375,059ea6adcc71dffe43efa3656b72a0ad,0.0,0.0,,0.0,3.0,,,,,,,
376,05a91d72c7817099c64f9b991a9fb1a2,0.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,,,4.0
377,05a9c4556adf43cdf22070a02394b7b4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
378,05ac5fa268c33e7a9305499a1a7c8ab6,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,1.0,4.0
379,05ac6506d5adff84a5d23484b0381d28,0.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0
380,05ad1cf0a820ddb5579fa303a8b6f707,0.0,0.0,,0.0,,,,,0.0,,1.0,
381,05b0327974a870c1ab5081c8ef839539,0.0,,1.0,0.0,3.0,1.0,0.0,,0.0,,,4.0
382,05b038b63ce78e3bf80c6dbd2e60dbeb,4.0,0.0,3.0,0.0,,3.0,0.0,,,,,
383,05b2f56507f04b35d34211b6733280d7,0.0,4.0,,0.0,,,,,0.0,,1.0,4.0
384,05b62ea9df05a1956068e20015dd206b,0.0,0.0,,,,,,,,,,4.0
385,05b8008098747f2a019309d2220087e3,4.0,,1.0,0.0,3.0,1.0,0.0,,0.0,0.0,1.0,4.0
386,05bce0e63c7f14bc670782e433f959c6,2.0,4.0,,3.0,0.0,,,0.0,0.0,0.0,1.0,
387,05c19aac73d3ee9855cb5d56b01bf04e,2.0,4.0,3.0,,,,,,,,,
388,05ca54cca28e5ae38fbafc1776869603,0.0,,1.0,3.0,3.0,3.0,0.0,,,,,
389,05ccad7e2b099b35e577e3010066a8ed,0.0,0.0,,,,,,,,,,
390,05cebec20b345cc486b61603e844d7e0,0.0,0.0,,,,,,3.0,0.0,4.0,3.0,4.0
391,05cf207381d344aa597c03cce03718bf,4.0,0.0,1.0,,,,,,,0.0,,
392,05d3232836d6c63b67b50c8848ddfdef,0.0,0.0,,,,,,,0.0,0.0,1.0,0.0
393,05d8f3b762ea5480d246e9a8ce0ba345,2.0,,3.0,2.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0
394,05e34c4f4253ec6a4f6728515965fca5,1.0,3.0,4.0,1.0,3.0,,,,,,,
395,05e3513d712dda4dfcabb09e3d802604,4.0,,1.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,,
396,05e3ae367b8bc2a7e55825f515091948,4.0,4.0,1.0,0.0,3.0,0.0,2.0,1.0,,4.0,0.0,0.0
397,05e5659b675c0ab13835c1754dde79bc,4.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,,0.0,,
398,05f007fa71f525805a14d57c85f92e99,0.0,,,,,,,,,,,
399,05fd72acaea2ed088461a3acf0772573,0.0,0.0,,,,,0.0,0.0,,,,0.0
400,0601c013b435720341af010980bafb4d,0.0,,1.0,0.0,3.0,,0.0,,0.0,0.0,,4.0
401,060680050d4df2aa465056f0bcfd756b,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0
402,060948a150132862a5823ad10f53b26e,0.0,0.0,,,,,,,,,,
403,060e7493572e75487edbc18c69e0a477,4.0,4.0,3.0,0.0,,3.0,0.0,0.0,1.0,3.0,1.0,0.0
404,061014032573c9b3858b057bb0ea6a28,0.0,0.0,1.0,0.0,,1.0,,3.0,1.0,0.0,,4.0
405,06113288a197f627cf943f3fb7503f81,0.0,,,,,,,,,,1.0,
406,0612a8931f78906ecf53cbabbb553625,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,,0.0,0.0,0.0
407,06137f219779b53a5fb5871b326c3930,2.0,1.0,3.0,2.0,0.0,,2.0,1.0,,4.0,4.0,0.0
408,0619d15118a7784cceff173a895a752a,0.0,,,,,,,,,,,
409,061b0a11b1f6bb8665b41421282c8f15,0.0,0.0,,,,,,,,,,
410,061b9ce8dcb5e1d882ec3b5bf8472072,0.0,,,0.0,3.0,,,,,,,
411,061ecbff690c989c1c37eccb9121ceea,0.0,,,0.0,3.0,1.0,,,0.0,,,4.0
412,061faad0e0c71ad20ce79e6d4570102c,0.0,,1.0,0.0,3.0,1.0,0.0,0.0,,,1.0,4.0
413,06209b30b7bf63e580536e5f10646230,0.0,,3.0,,,,,0.0,,,,4.0
414,06212dce1c7b008d4776c504b11d8559,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
415,06259aa5eeb1fa784472b6c3bf5c916a,4.0,3.0,4.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0
416,06260b54901db71cca1d1164e1fcf627,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
417,062a79240fca88eeec53ab3e6be0daf9,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
418,062acd63884f4542bb07c40da0a79dc8,0.0,4.0,,0.0,,1.0,,0.0,0.0,0.0,,4.0
419,062bc105cce04e31aa8d83f980542512,0.0,0.0,1.0,,,,0.0,,,,1.0,
420,0631536ca45a3e3ddfcbd8f08a519c3b,0.0,0.0,1.0,3.0,0.0,,,,0.0,,,4.0
421,06317c0e214d81c9703351b2d009d3b0,0.0,,,,,,,,,,,
422,0633232c460cb7fc185bbe3b3e6d0b3e,2.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,,0.0,,
423,063323833f0c80830b4c944446fafb19,0.0,,,,,,,,,,,
424,0633ac566fd0910417870cc28f8b2762,0.0,0.0,1.0,0.0,3.0,1.0,,3.0,1.0,0.0,1.0,4.0
425,0638e057e5c02b5968344ffa65696ffc,0.0,0.0,1.0,0.0,3.0,1.0,0.0,,0.0,3.0,,
426,064102c337fe98b508df5da8560c4a2d,4.0,4.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,3.0,0.0
427,06426a7053a5f3592e28a308345542ae,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,0.0
428,064439299e812399a207db1feeada675,0.0,0.0,1.0,,,,0.0,,,0.0,,
429,0649153a430bb9a83f6d58d46fcd6910,4.0,4.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,2.0,3.0,0.0
430,0654932ca4844658c6a47e1ce6f62c7d,4.0,4.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,0.0
431,0655835669a6c5dd136a4289ad870f3a,0.0,,,,,,,,,,,
432,06567f0626f5ddda2bd9ad7dcb6092e2,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0
433,0657598ab0d2893607c95b4840798143,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0
434,065838e05936e3acb903ac23669515a1,0.0,0.0,1.0,0.0,3.0,,,,0.0,3.0,1.0,
435,065885848071b69eac5909ba4982f709,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,,4.0
436,065a3df0ff3939357779609bb4a3723e,4.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,
437,065c23b6b34567e9bdc8399bd77ec30a,0.0,0.0,1.0,0.0,,,0.0,,1.0,,,
438,065dc929e642241c941ea281fce6d8d1,4.0,0.0,1.0,3.0,3.0,,,,0.0,,0.0,0.0
439,065df16c42b03dba3a0f4ad278b8fbf2,0.0,,,,,,,,,,,
440,0661339f0edc2f8ad1a079b30501bac1,4.0,1.0,0.0,2.0,1.0,1.0,0.0,,4.0,1.0,4.0,2.0
441,0665fb85eba5d561be6c92bc5752921e,4.0,4.0,3.0,3.0,0.0,3.0,2.0,,,4.0,0.0,
442,06678ec57d16fa76901e48fb858572d2,0.0,0.0,3.0,3.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0
443,066919d0b97093ffe6af4bf70e128890,0.0,4.0,,0.0,3.0,3.0,,,0.0,0.0,,4.0
444,067028d78424caeda26549b1d48f54f3,0.0,0.0,1.0,,,,,,,,,
445,0674d7913755fc723336628e824143df,1.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,,,1.0,
446,067af7d71e796c5fb624fd3f727f185e,0.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
447,067f71128d07021e4a1329cd938c8c8d,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,,4.0
448,0689acea74adc3d5e04dedd6cd600e48,0.0,4.0,1.0,0.0,,3.0,,0.0,1.0,,1.0,
449,069078e05120d823875f34a16604b000,0.0,4.0,1.0,0.0,,3.0,0.0,0.0,1.0,,1.0,4.0
450,0692b167a5de391855631bb95f4b93f2,0.0,,1.0,,,,,,0.0,0.0,,
451,0694968392f19bfd2bf105d88db3f8ef,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0
452,069af58f7c7cca5c8f886e04cfebf717,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
453,069c02a9b2b4a68bcdb8c0ee6482baf3,0.0,0.0,1.0,,,1.0,,,0.0,3.0,1.0,4.0
454,069f1de6e44bff00cf5272210b0b3a62,0.0,,,,,,,,,,,4.0
455,069f50072077e7242fe0c1c32c591e29,0.0,0.0,3.0,3.0,3.0,1.0,,0.0,,4.0,,0.0
456,06a07a93c8c1f6533aa93a560a738b54,2.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,2.0
457,06a3d3d4a73d891c1ddb71df6bf871eb,4.0,0.0,,0.0,3.0,,,0.0,0.0,3.0,,4.0
458,06a52c4ea08bc95627232a2d47584b66,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.0
459,06abdc749d625729492b3c340b02e5a7,0.0,,,,,1.0,,,,0.0,1.0,4.0
460,06ad5c30bf68b61e37ca6a5977a19c87,0.0,,1.0,,,,,,,,,
461,06b45e4791de286ca0660f824e89d3d4,4.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0
462,06b7997856949a2bb34afc3bc5fe5469,0.0,4.0,3.0,,,,,,,,,
463,06b7ab02210dccff0bb0d75fad4d597f,0.0,0.0,1.0,3.0,3.0,1.0,,0.0,0.0,,1.0,4.0
464,06b874a5bb859664f5738b04d61240bc,0.0,0.0,,0.0,3.0,1.0,0.0,0.0,,0.0,,4.0
465,06b98ac3b945f29f52fd3a29cfd74943,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
466,06c1aa7128ccc0d950c437f24ccc01ce,4.0,,,3.0,0.0,3.0,0.0,0.0,2.0,,3.0,4.0
467,06c518faac89cd2d6b969c555d43b482,1.0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,0.0
468,06c9061a24a3be9d4433b4b9983d86ce,4.0,0.0,,3.0,0.0,,0.0,,0.0,,,4.0
469,06cf5413b1d9c88688dbdc502f0c32ca,4.0,,,,,,,,,,,
470,06d5300336739b6a2ac9abecb6a7fb81,0.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,,1.0,4.0
